text,label
面包车起火致十人伤亡年月日昨天清晨时许一辆乘坐人的超载面包车行驶至京承高速进京方向时突然起火司机和副驾驶逃生而坐在车内的名木工不同程度烧伤其中一人死亡据了解面包车可能是自燃司机已被警方带走调查昨天清晨时分左右记者赶到事发现场京承高速进京方向城铁望京西站此时现场已经清理完毕但路边的护栏已被撞得凹进去一大块地上还有一摊黑灰据一位城铁站内的工作人员介绍清晨时左右一辆面包车冒起熊熊大火离面包车不远处几个人坐在地上身上都有不同程度的伤有人不停地喊救命奥林匹克公园消防中队赶到现场后不到分钟就将火扑灭急救人员同时对伤员进行救护由于人手不够城铁站里的保安和周围一些好心人也来帮忙把伤者抬上担架有几个人伤得不轻抬的时候都能闻到很重的烧焦味大概点分左右被烧的面包车被拖走了记者随后前往北京军区总医院东院烧伤整形科朱主任介绍说送到该院的有名伤者位重伤员被送往重症监护室救治烧伤面积均达到以上截至发稿时止人仍未脱离生命危险而送到积水潭医院的另外一名伤者已不幸死亡,火灾
保加利亚索非亚市一华商集中商城发生火灾年月日新华网索非亚月日电记者王蒙保加利亚首都索非亚华商较集中的伊连齐商城一个销售厅日清晨发生火灾目前没有人员伤亡的报道据保加利亚中国商会副会长陈建军介绍销售厅一楼是店面二楼是仓库除两家阿拉伯商户外其余均为华商经初步统计受灾商户大约有多家大火是在当地时间时左右被发现的当时许多商户刚刚来到市场准备开始营业截至当地时间时大火已基本被扑灭市场周边的交通管制仍没有解除整个市场也已停业据初步估计过火面积有可能近平方米华商的损失情况正在统计中但据一位来自浙江的受灾商户介绍仅他一家在销售厅内就存放有价值多万欧元的货物据索非亚消防部门负责人伊万伊利耶夫介绍由于销售厅内堆积的货物主要是纺织品火势很难控制住尽管消防部门在第一时间派辆消防车赶到现场灭火但由于市场内的供水系统出现问题不得不增派更多消防车支援并不断从附近接水灭火伊利耶夫说目前尚不清楚人员伤亡情况消防部门将配合警方在大火彻底扑灭后对火灾原因进行调查中国驻保加利亚大使馆获悉此事后高度重视政务参赞陈岚商务参赞陆永明等使馆人员第一时间赶赴现场了解情况与保方交涉加强消防力量协助组织灭火和安排善后工作,火灾
连云港大货车高速上轮胎起火火光冲天昨天凌晨时分许长深高速灌南服务区往南公里附近一辆满载吨的袋装塑料颗粒的大货车轮胎突然起火驾驶员急忙停车取出灭火器灭火无奈车载灭火器太小两个灭火器喷完了仍无法将大火扑灭灌南县消防中队官兵接到报警后经过半个多小时的紧张扑救火灾被彻底扑灭保住了车上的大量货物,火灾
兰坪大火基本扑灭年月日本报讯记者付雪晖通讯员和树芳兰坪拉古村委会大火目前已基本扑灭受灾农户安置工作正有序开展受灾群众的吃穿住等基本生活得到保障火灾原因正在调查中日时分左右怒江傈僳族自治州兰坪白族普米族自治县营盘镇拉古村委会三组和四组交界处发生火灾造成户间房屋被烧毁余人受灾无人员伤亡火灾发生后怒江州兰坪县迅速启动应急预案成立事故处置领导小组紧急下拨救灾应急资金和物资迅速组织人员赶赴现场开展善后处置工作,火灾
衡水一商住楼大火女主人和两岁孩子遇难昨日月日凌晨时许衡水市区红旗大街干马桥南约米路东一门店居住库房三合一的商住楼发生火灾店内的货物全部付之一炬女主人和两岁的孩子遇难男主人侥幸逃生衡水市当天召开冬季防火会议强调在三合一多合一场所重点开展火灾隐患排查整治工作,火灾
福州城门一棉花厂突发火灾烧了五小时台海网月日讯海峡都市报记者吴臻游庆辉通讯员黄绿荣王福军朱晓航文图日时分许福州城门胪厦工业区内一棉花厂突发火灾火势迅速蔓延殃及隔壁的制鞋厂上千平方米的仓库顿时成为火海火烧红了城门半边天消防在接到报警后共调来了个中队部消防车一百多名消防官兵赶赴火灾现场在经过了个小时的扑救后大火被扑灭昨日凌晨记者赶到现场在数百米外就能看到远处腾起的滚滚浓烟红色的火光照红了城门大半边天着火的制鞋厂四楼仓库已成火海记者跟随消防人员登上距离火场米外的一厂房楼顶时顿时感到滚烫的热气迎面扑来救火的消防队员都戴着空气呼吸器等防护装备据了解起火点是工业区内一棉花厂与制鞋厂仅一墙之隔目击者陈先生说鞋厂仓库面积约平方米里面堆放着大量成品拖鞋另外棉花厂内还有大量棉花火灾发生后火势蔓延很快不久大火就蹿上制鞋厂的四楼仓库一下子变得无法控制消防队员告诉记者由于火场周边地形复杂水源匮乏现场指挥部决定调集大型水罐车进行远距离接力供水保证往火场一线进行不间断供水周边工厂的工人和群众也纷纷拿出厂里的水带还找出了为数不多的消火栓协助消防官兵控制火势直到昨日凌晨点分左右大火被成功扑灭所幸火灾没有造成人员伤亡目前火灾原因还在调查当中,火灾
沾河火灾发生在林区腹地沼泽地带兵力扑救年月日东北网月日讯月日时分我省沾河林业局施业区伊南河林场发生草甸森林火灾由于火灾发生地点位于林区腹地没有道路均为沼泽地带加之火场天气条件恶劣风力达级阵风达级气温最高达虽经全体扑火指战员奋力扑救火势仍很难得到有效控制截至月日时火场面积已达多平方公里火场现在投入兵力人大型机械余台转移群众人省委书记吉炳轩省长栗战书副省长吕维峰孙永波国家森林防火指挥部副总指挥国家林业局副局长孙扎根国家森防指专家组组长马福森警总队指挥部主任王佐明副主任李全海亲临火灾前线部署和指挥扑救工作,火灾
地中海沿岸国大火蔓延年月日年初发生的澳大利亚森林大火给人们造成的伤痛还未退却欧洲地中海沿岸国意大利西班牙法国希腊和克罗地亚近期又发生多起山林火灾目前已经造成巨大财产损失总部设在罗马的联合国粮农组织日发出呼吁频频发生的火灾已成为人类面临的一大重要威胁各国有必要加强火灾早期预警及监控机制的建立近期发生在意大利西班牙法国希腊和克罗地亚等地中海沿岸国家的山林大火目前已造成人死亡数万公顷农田被烧毁财产损失可能高达数亿欧元在意大利撒丁岛火灾从日开始蔓延至今超过万公顷田地被大火烧毁已有人在火灾中丧生数十名游客被紧急疏散损失据估算达到千万欧元在西班牙官方估计大约万公顷农田被烧毁名消防队员在救火战斗中牺牲除了受灾最重的意大利和西班牙发生在法国南部的大火过火面积超过千公顷不仅科西嘉岛上发生火灾马赛附近的大火几乎逼近市区在希腊大火主要集中在南部仅日就出现超过处火情希腊政府已在全国发布火灾警告而在克罗地亚契奥沃岛上日烧起大火超过公顷林地遭烧毁,火灾
长兴岛江南造船厂一在建八万吨级货轮起火年月日东方网记者刘歆月日报道据上海市消防局官方微博消息今天中午时分上海市应急联动中心接警位于长兴岛的江南造船厂号船坞一在建的八万吨级货轮发生火灾由于燃烧的主要是保温材料现场烟雾很大扑救十分困难消防部门调集数十辆消防车赶赴现场进行内攻灭火目前暂未发现人员被困下午点左右大火基本被控制,火灾
福建一大面积草地失火人扑救过火面积超万平中国网月日讯据福建泉州消防消息昨日时分位于泉州市晋江市安海镇星塔村书展公园附近一大面积草地发生火灾大火借风势迅速向四周蔓延靠近火场不到百米的一座村庄数十栋居民房岌岌可危晋江消防大队安海中队接到报警后迅速赶到现场联合安海镇政府工作人员公安部门行政执法以及附近居民共余人将大火扑灭及时制止了火势蔓延数十栋居民楼得以保全时分消防官兵赶到火场附近经观察发现此区域为盆状地形盆底均为茂密的草地和树木火光将周围映照的通红火势借助风势向毗邻的村庄方向蔓延由于通往火场道路为村间小道消防车根本无法驶入且附近没有可用水源救援面临极大的难度全体官兵携铁扫铁锹等工具跑步至火点利用树枝泥土等物从接近村庄的方向开始扑救首先控制火势向村庄蔓延公安民警附近居民也携带工具和树枝加入到扑救战斗中安海镇政府工作人员行政执法部门也相继赶到协助扑救时许火势得到控制救援人员对现场余火进行了清理此次火灾照成一座信号塔部分电线不同程度烧损过火面积万余平方米火灾未造成人员伤亡具体火灾原因正在调查中,火灾
福建长乐一家酒吧发生特大火灾人死亡新华网福州长乐月日电记者来建强月日晚福建省长乐市拉丁酒吧发生特大火灾共造成人死亡据当地政府介绍当晚时分左右长乐市拉丁酒吧名左右男女青年开生日聚会在桌面上燃放烟花引燃天花板酿成火灾接到报警后福建省和福州市领导高度重视有关领导第一时间赶到现场指挥善后处置工作长乐市第一时间组织公安消防安监民政卫生及吴航街道等单位开展现场抢险工作经全力扑救火灾于月日零点分左右被扑灭现场陆续救出名人员其中名因窒息经现场紧急抢救和送往医院抢救无效后陆续死亡名经抢救后已脱险名正在抢救中事故发生后长乐市委市政府立即成立现场紧急处置领导小组由书记市长担任正副组长领导小组下设个专项处理小组现场抢险组医疗救助组善后及安定稳定组事故调查组宣传协调组组长分别由市委市政府领导担任全力投入抢险抢救和善后安定稳定工作,火灾
